,i,t,m,women,girls,boys,men,Males 00-03,Females 00-03,Males 04-08,Females 04-08,Males 09-13,Females 09-13,Males 14-18,Females 14-18,Males 19-30,Females 19-30,Males 31-50,Females 31-50,Males 51-99,Females 51-99,log HSize
3797,214411,2019,diourbel,2,0,1,3,0,0,0,0,0,0,1,0,1,0,1,0,1,2,1.791759469
3798,21442,2019,diourbel,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.098612289
3799,21443,2019,diourbel,1,4,2,1,0,1,1,1,1,0,0,2,0,0,0,1,1,0,2.079441542
3800,21444,2019,diourbel,3,2,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0,1,1.791759469
3801,21445,2019,diourbel,2,2,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1.609437912
3802,21446,2019,diourbel,2,1,3,2,0,0,2,0,0,1,1,0,1,1,0,1,1,0,2.079441542
3803,21447,2019,diourbel,1,0,5,1,1,0,2,0,2,0,0,0,0,0,0,1,1,0,1.945910149
3804,21448,2019,diourbel,4,4,2,0,0,0,1,2,1,1,0,1,0,1,0,2,0,1,2.302585093
3805,21449,2019,diourbel,6,3,1,6,1,1,0,0,0,1,2,2,2,2,0,2,2,1,2.772588722
3806,2145,2019,dakar,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.386294361
3807,2146,2019,dakar,4,1,2,7,1,0,0,1,1,0,0,0,1,1,5,2,1,1,2.63905733
3808,21461,2019,diourbel,1,0,7,1,2,0,2,0,2,0,1,0,0,0,1,1,0,0,2.197224577
3809,214610,2019,diourbel,0,1,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1.386294361
3810,214611,2019,diourbel,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1.098612289
3811,214612,2019,diourbel,2,3,0,3,0,0,0,0,0,2,0,1,2,1,0,0,1,1,2.079441542
3812,21462,2019,diourbel,0,8,5,2,1,3,2,1,1,2,1,2,0,0,1,0,1,0,2.708050201
3813,21463,2019,diourbel,3,0,2,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1.791759469
3814,21464,2019,diourbel,7,2,5,2,1,0,2,0,1,1,1,1,1,3,0,1,1,3,2.772588722
3815,21465,2019,diourbel,2,2,2,1,0,1,2,1,0,0,0,0,0,1,1,0,0,1,1.945910149
3816,21467,2019,diourbel,3,6,2,2,0,1,1,2,1,2,1,1,0,1,0,1,1,1,2.564949357
3817,21468,2019,diourbel,2,4,14,2,1,1,3,1,5,2,5,0,0,0,2,2,0,0,3.091042453
3818,21469,2019,diourbel,8,9,6,5,3,1,1,3,1,3,1,2,4,5,0,3,1,0,3.33220451
3819,2147,2019,dakar,3,3,1,3,1,0,0,2,0,1,0,0,2,0,0,2,1,1,2.302585093
3820,2148,2019,dakar,5,2,3,3,2,0,1,1,0,1,0,0,0,1,3,3,0,1,2.564949357
3821,2149,2019,dakar,2,0,3,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1.791759469
3822,21491,2019,diourbel,2,5,2,0,0,1,1,1,0,2,1,1,0,1,0,1,0,0,2.197224577
3823,214910,2019,diourbel,4,4,1,3,1,1,0,1,0,1,0,1,1,3,2,0,0,1,2.48490665
3824,214911,2019,diourbel,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
3825,214912,2019,diourbel,6,6,2,3,0,0,2,4,0,2,1,0,0,2,1,4,1,0,2.833213344
3826,21492,2019,diourbel,0,0,2,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1.386294361
3827,21493,2019,diourbel,7,5,4,2,1,1,1,0,1,4,1,0,1,3,0,3,1,1,2.890371758
3828,21494,2019,diourbel,3,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1.609437912
3829,21495,2019,diourbel,3,1,2,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1.945910149
3830,21496,2019,diourbel,3,3,5,1,0,1,2,1,2,0,1,1,0,2,1,0,0,1,2.48490665
3831,21497,2019,diourbel,3,5,2,0,1,1,0,1,1,2,0,1,0,1,0,1,0,1,2.302585093
3832,21498,2019,diourbel,5,1,4,1,2,1,2,0,0,0,0,1,1,2,0,1,0,1,2.397895273
3833,21499,2019,diourbel,1,3,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,1.609437912
3834,21511,2019,diourbel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
3835,215110,2019,diourbel,2,3,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1.791759469
3836,215111,2019,diourbel,3,4,2,1,0,0,0,3,1,1,2,0,0,1,0,2,0,0,2.302585093
3837,215112,2019,diourbel,4,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1.609437912
3838,21512,2019,diourbel,2,2,2,2,0,1,1,0,1,1,0,0,1,1,1,0,0,1,2.079441542
3839,21513,2019,diourbel,6,5,1,3,1,0,0,1,0,2,0,3,1,2,2,1,0,2,2.708050201
3840,21514,2019,diourbel,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6931471806
3841,21515,2019,diourbel,4,4,3,1,2,1,0,1,1,1,0,1,0,2,1,2,0,0,2.48490665
3842,21516,2019,diourbel,2,3,0,1,0,1,0,2,0,0,0,0,0,1,0,0,1,1,1.791759469
3843,21517,2019,diourbel,9,6,3,3,0,1,0,1,3,0,0,4,0,3,2,4,1,2,3.044522438
3844,21518,2019,diourbel,2,2,2,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1.945910149
3845,21519,2019,diourbel,4,3,1,1,0,1,1,1,0,1,0,1,0,2,0,1,1,0,2.197224577
3846,21531,2019,diourbel,5,3,4,3,2,2,0,0,1,0,2,1,1,3,0,1,1,1,2.708050201
3847,215310,2019,diourbel,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
3848,215311,2019,diourbel,8,4,0,2,0,1,0,2,0,0,0,1,0,6,1,1,1,1,2.63905733
3849,215312,2019,diourbel,2,1,1,1,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1.609437912
3850,21532,2019,diourbel,5,1,3,2,0,1,0,0,2,0,1,0,1,3,0,1,1,1,2.397895273
3851,21533,2019,diourbel,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1.386294361
3852,21534,2019,diourbel,7,5,1,3,0,0,1,3,0,0,0,3,1,3,1,2,1,1,2.772588722
3853,21535,2019,diourbel,3,4,5,0,0,1,2,0,3,2,0,1,0,0,0,2,0,1,2.48490665
3854,21536,2019,diourbel,7,5,6,4,0,2,2,3,2,0,3,0,3,3,0,4,0,0,3.091042453
3855,21537,2019,diourbel,3,2,4,0,1,0,1,0,1,1,1,1,0,0,0,2,0,1,2.197224577
3856,21538,2019,diourbel,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
3857,21539,2019,diourbel,7,2,3,6,2,1,0,0,0,0,1,2,3,3,2,2,1,1,2.890371758
3858,21551,2019,diourbel,4,4,5,3,1,0,1,2,1,1,3,1,1,2,1,1,0,1,2.772588722
3859,215510,2019,diourbel,5,6,0,1,0,1,0,2,0,2,0,2,1,3,0,0,0,1,2.48490665
3860,215511,2019,diourbel,3,5,5,2,1,1,4,3,0,0,0,1,0,2,1,0,1,1,2.708050201
3861,215512,2019,diourbel,1,1,0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1.386294361
3862,21552,2019,diourbel,1,5,0,2,0,2,0,1,0,1,0,1,1,1,1,0,0,0,2.079441542
3863,21553,2019,diourbel,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.386294361
3864,21554,2019,diourbel,2,1,1,5,0,0,0,0,0,1,2,0,4,1,0,1,0,0,2.197224577
3865,21555,2019,diourbel,2,4,1,3,0,3,0,0,1,1,0,0,1,1,0,1,2,0,2.302585093
3866,21556,2019,diourbel,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1.386294361
3867,21557,2019,diourbel,3,4,1,1,1,1,0,3,0,0,0,0,0,1,1,1,0,1,2.197224577
3868,21558,2019,diourbel,2,1,6,2,0,0,3,0,2,0,2,1,0,0,0,2,1,0,2.397895273
3869,21559,2019,diourbel,5,4,3,3,2,1,0,1,0,1,2,2,1,0,0,3,1,1,2.708050201
3870,21561,2019,diourbel,1,3,1,1,0,0,0,2,0,0,1,1,0,0,1,1,0,0,1.791759469
3871,215610,2019,diourbel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
3872,215612,2019,diourbel,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
3873,21562,2019,diourbel,2,3,2,2,1,0,0,3,1,0,0,0,1,1,0,0,1,1,2.197224577
3874,21563,2019,diourbel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
3875,21564,2019,diourbel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
3876,21565,2019,diourbel,2,3,3,2,0,1,3,1,0,1,0,0,0,1,2,0,0,1,2.302585093
3877,21566,2019,diourbel,1,4,3,1,0,1,2,2,0,1,1,0,0,0,0,1,1,0,2.197224577
3878,21567,2019,diourbel,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
3879,21568,2019,diourbel,1,1,1,3,0,0,1,1,0,0,0,0,1,0,0,1,2,0,1.791759469
3880,21581,2019,diourbel,1,2,4,1,0,1,2,0,2,1,0,0,0,1,1,0,0,0,2.079441542
3881,215810,2019,diourbel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
3882,215811,2019,diourbel,5,2,1,1,0,1,0,1,1,0,0,0,0,1,1,3,0,1,2.197224577
3883,215812,2019,diourbel,4,3,5,4,0,1,3,2,2,0,1,0,3,1,0,2,0,1,2.772588722
3884,21582,2019,diourbel,2,3,0,3,0,1,0,1,0,0,0,1,2,1,0,1,1,0,2.079441542
3885,21583,2019,diourbel,4,2,4,1,2,1,1,1,0,0,1,0,1,2,0,1,0,1,2.397895273
3886,21584,2019,diourbel,3,0,6,1,1,0,1,0,2,0,2,0,0,1,1,1,0,1,2.302585093
3887,21585,2019,diourbel,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1.386294361
3888,21586,2019,diourbel,1,0,3,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1.386294361
3889,21587,2019,diourbel,3,4,5,0,2,0,3,1,0,3,0,0,0,2,0,1,0,0,2.48490665
3890,21588,2019,diourbel,3,2,3,0,2,0,1,1,0,1,0,0,0,2,0,0,0,1,2.079441542
3891,21589,2019,diourbel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
3892,21601,2019,diourbel,5,5,2,2,2,0,0,2,0,2,0,3,1,1,1,2,0,0,2.63905733
3893,216010,2019,diourbel,1,2,0,2,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1.609437912
3894,216011,2019,diourbel,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.098612289
3895,216012,2019,diourbel,2,0,3,2,0,0,0,0,1,0,2,0,2,1,0,1,0,0,1.945910149
3896,21602,2019,diourbel,4,2,2,0,0,0,0,0,0,2,2,0,0,1,0,1,0,2,2.079441542
3897,21603,2019,diourbel,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1.386294361
3898,21604,2019,diourbel,4,3,3,2,0,0,2,1,1,2,0,0,1,3,1,1,0,0,2.48490665
3899,21605,2019,diourbel,8,6,6,2,2,1,1,2,2,2,1,2,1,3,1,3,0,1,3.091042453
3900,21606,2019,diourbel,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6931471806
3901,21607,2019,diourbel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
3902,21608,2019,diourbel,2,0,1,3,0,0,0,0,0,0,1,0,2,1,0,1,1,0,1.791759469
3903,21609,2019,diourbel,4,2,2,3,0,2,0,0,1,0,1,1,0,2,2,1,1,0,2.397895273
3904,2161,2019,dakar,5,1,3,3,0,0,0,0,2,0,1,1,1,1,1,2,1,2,2.48490665
3905,21610,2019,dakar,5,2,0,4,0,0,0,1,0,1,0,0,1,0,1,4,2,1,2.397895273
3906,21611,2019,dakar,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1.386294361
3907,21612,2019,dakar,1,3,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1.609437912
3908,2162,2019,dakar,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.386294361
3909,21621,2019,diourbel,2,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1.386294361
3910,216210,2019,diourbel,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.098612289
3911,216211,2019,diourbel,3,2,4,0,1,0,1,2,1,0,1,0,0,2,0,1,0,0,2.197224577
3912,216212,2019,diourbel,1,1,3,1,2,0,1,1,0,0,0,0,0,1,1,0,0,0,1.791759469
3913,21622,2019,diourbel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
3914,21623,2019,diourbel,4,3,1,0,0,0,0,2,1,0,0,1,0,1,0,3,0,0,2.079441542
3915,21624,2019,diourbel,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1.386294361
3916,21625,2019,diourbel,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1.098612289
3917,21627,2019,diourbel,7,2,3,2,1,1,1,0,1,1,0,1,0,1,2,2,0,3,2.63905733
3918,21628,2019,diourbel,2,5,5,3,2,0,2,3,0,1,1,1,2,1,1,1,0,0,2.708050201
3919,21629,2019,diourbel,3,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1.386294361
3920,2163,2019,dakar,5,3,3,2,0,0,0,1,2,0,1,2,2,3,0,1,0,1,2.564949357
3921,2164,2019,dakar,1,2,1,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1.609437912
3922,21641,2019,diourbel,3,3,1,0,0,1,1,2,0,0,0,0,0,2,0,0,0,1,1.945910149
3923,216410,2019,diourbel,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1.386294361
3924,216411,2019,diourbel,5,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,1,1.945910149
3925,216412,2019,diourbel,3,3,3,3,2,2,1,0,0,1,0,0,1,2,1,0,1,1,2.48490665
3926,21642,2019,diourbel,1,2,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1.609437912
3927,21643,2019,diourbel,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6931471806
3928,21645,2019,diourbel,1,3,2,1,0,1,2,1,0,1,0,0,0,0,0,1,1,0,1.945910149
3929,21646,2019,diourbel,6,5,3,3,1,1,1,1,0,1,1,4,0,1,2,2,1,1,2.833213344
3930,21649,2019,diourbel,2,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1.609437912
3931,2165,2019,dakar,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1.386294361
3932,2166,2019,dakar,2,0,2,1,0,0,0,0,2,0,0,1,1,0,0,1,0,0,1.609437912
3933,21661,2019,diourbel,6,2,0,1,0,0,0,0,0,2,0,0,0,1,1,4,0,1,2.197224577
3934,216610,2019,diourbel,4,5,2,0,0,1,1,3,1,1,0,0,0,1,0,2,0,1,2.397895273
3935,216611,2019,diourbel,1,1,0,4,0,0,0,1,0,0,1,0,2,0,0,1,1,0,1.791759469
3936,216612,2019,diourbel,1,2,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1.609437912
3937,21662,2019,diourbel,4,1,2,2,1,1,1,0,0,0,0,1,1,2,0,0,1,1,2.197224577
3938,21663,2019,diourbel,8,0,1,7,0,0,0,0,1,0,0,1,4,3,2,2,1,2,2.772588722
3939,21664,2019,diourbel,9,8,5,2,2,2,3,2,0,2,0,2,1,4,1,4,0,1,3.17805383
3940,21665,2019,diourbel,1,4,0,1,0,1,0,1,0,2,0,0,0,1,1,0,0,0,1.791759469
3941,21666,2019,diourbel,4,4,2,5,1,1,1,0,0,3,1,0,2,2,0,0,2,2,2.708050201
3942,21667,2019,diourbel,7,3,3,4,1,1,1,1,0,0,1,1,1,3,2,3,1,1,2.833213344
3943,21668,2019,diourbel,4,5,1,6,0,2,0,0,0,2,2,1,3,2,0,2,2,0,2.772588722
3944,21669,2019,diourbel,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.098612289
3945,2167,2019,dakar,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.098612289
3946,2168,2019,dakar,2,0,1,2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1.609437912
3947,21681,2019,diourbel,2,1,0,2,0,0,0,1,0,0,0,0,0,2,1,0,1,0,1.609437912
3948,216810,2019,diourbel,1,1,2,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1.609437912
3949,216811,2019,diourbel,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
3950,216812,2019,diourbel,2,2,1,2,0,2,0,0,1,0,1,0,1,1,0,1,0,0,1.945910149
3951,21682,2019,diourbel,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1.386294361
3952,21683,2019,diourbel,2,2,1,3,0,1,1,1,0,0,0,0,0,1,3,0,0,1,2.079441542
3953,21684,2019,diourbel,3,3,1,0,1,1,0,1,0,1,0,0,0,2,0,0,0,1,1.945910149
3954,21685,2019,diourbel,4,2,1,1,1,1,0,1,0,0,0,0,0,2,1,1,0,1,2.079441542
3955,21686,2019,diourbel,5,4,3,2,1,1,1,2,0,1,2,0,1,2,0,2,0,1,2.63905733
3956,21687,2019,diourbel,1,1,2,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1.609437912
3957,21688,2019,diourbel,1,2,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1.609437912
3958,21689,2019,diourbel,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1.098612289
3959,2169,2019,dakar,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1.386294361
3960,21701,2019,diourbel,4,6,2,1,0,2,1,3,1,1,0,0,0,1,1,3,0,0,2.564949357
3961,217010,2019,diourbel,2,5,2,1,1,1,1,1,0,2,0,1,1,0,0,2,0,0,2.302585093
3962,217011,2019,diourbel,4,3,4,4,2,1,1,2,1,0,0,0,1,2,2,1,1,1,2.708050201
3963,217012,2019,diourbel,4,2,4,1,1,0,1,1,1,1,1,0,1,2,0,1,0,1,2.397895273
3964,21702,2019,diourbel,5,6,3,4,2,1,1,2,0,1,0,2,1,3,1,2,2,0,2.890371758
3965,21703,2019,diourbel,2,2,3,2,0,1,2,0,1,0,0,1,1,1,1,1,0,0,2.197224577
3966,21704,2019,diourbel,6,4,0,1,0,2,0,2,0,0,0,0,0,3,0,1,1,2,2.397895273
3967,21705,2019,diourbel,3,3,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1.791759469
3968,21706,2019,diourbel,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1.386294361
3969,21707,2019,diourbel,2,1,4,1,2,0,0,1,1,0,1,0,0,1,1,0,0,1,2.079441542
3970,21708,2019,diourbel,2,2,5,1,1,0,1,1,2,1,1,0,0,0,0,2,1,0,2.302585093
3971,21709,2019,diourbel,3,2,4,2,1,0,2,1,0,1,1,0,0,0,2,2,0,1,2.397895273
3972,21721,2019,diourbel,5,3,2,3,2,0,0,2,0,0,0,1,2,3,0,0,1,2,2.564949357
3973,217210,2019,diourbel,5,4,4,5,1,1,2,1,1,1,0,2,2,2,2,2,1,0,2.890371758
3974,217211,2019,diourbel,3,2,3,3,1,0,0,1,1,1,1,1,2,0,0,2,1,0,2.397895273
3975,217212,2019,diourbel,2,2,1,2,0,0,1,1,0,0,0,1,1,0,0,0,1,2,1.945910149
3976,21722,2019,diourbel,2,4,1,2,0,1,1,2,0,0,0,1,0,1,1,0,1,1,2.197224577
3977,21723,2019,diourbel,2,2,5,0,2,1,3,0,0,0,0,1,0,0,0,2,0,0,2.197224577
3978,21724,2019,diourbel,3,1,1,2,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1.945910149
3979,21725,2019,diourbel,6,4,4,7,3,1,1,0,0,3,0,0,2,5,4,0,1,1,3.044522438
3980,21726,2019,diourbel,4,3,3,3,1,1,1,1,0,1,1,1,1,2,1,0,1,1,2.564949357
3981,21727,2019,diourbel,1,4,1,1,0,1,0,2,0,1,1,0,0,0,1,1,0,0,1.945910149
3982,21728,2019,diourbel,4,6,1,4,1,2,0,1,0,2,0,2,1,1,1,1,2,1,2.708050201
3983,21729,2019,diourbel,2,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1.386294361
3984,21741,2019,SAINT-LOUIS,3,4,1,2,1,0,0,2,0,1,0,1,0,1,1,0,1,2,2.302585093
3985,217410,2019,SAINT-LOUIS,4,4,3,6,1,0,1,3,0,1,2,0,2,2,2,1,1,1,2.833213344
3986,217411,2019,SAINT-LOUIS,3,1,1,2,0,1,0,0,1,0,0,0,0,2,2,0,0,1,1.945910149
3987,217412,2019,SAINT-LOUIS,4,2,2,4,0,1,0,1,1,0,1,0,1,2,3,1,0,1,2.48490665
3988,21742,2019,SAINT-LOUIS,3,3,6,2,2,1,2,1,2,1,0,0,0,0,2,2,0,1,2.63905733
3989,21743,2019,SAINT-LOUIS,5,6,3,4,1,2,0,2,1,1,1,1,0,3,3,0,1,2,2.890371758
3990,21744,2019,SAINT-LOUIS,2,5,4,2,2,0,2,1,0,2,0,2,1,0,0,2,1,0,2.564949357
3991,21745,2019,SAINT-LOUIS,4,4,2,4,0,1,0,2,1,1,1,0,0,1,3,2,1,1,2.63905733
3992,21746,2019,SAINT-LOUIS,2,3,1,4,0,1,1,1,0,0,0,1,2,1,1,0,1,1,2.302585093
3993,21747,2019,SAINT-LOUIS,4,5,11,4,2,0,3,3,4,0,2,2,1,1,2,3,1,0,3.17805383
3994,21748,2019,SAINT-LOUIS,3,2,3,6,1,0,1,0,0,0,1,2,5,1,1,1,0,1,2.63905733
3995,21749,2019,SAINT-LOUIS,2,1,2,2,1,0,0,0,1,0,0,1,0,1,0,1,2,0,1.945910149
3996,21761,2019,SAINT-LOUIS,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1.386294361
3997,217610,2019,SAINT-LOUIS,2,2,0,3,0,0,0,1,0,1,0,0,1,1,2,0,0,1,1.945910149
3998,217611,2019,SAINT-LOUIS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
3999,217612,2019,SAINT-LOUIS,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.098612289
4000,21762,2019,SAINT-LOUIS,2,4,2,3,0,0,0,2,1,0,1,2,0,0,3,2,0,0,2.397895273
4001,21763,2019,SAINT-LOUIS,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.098612289
4002,21764,2019,SAINT-LOUIS,1,3,4,2,1,0,2,0,0,2,1,1,1,0,1,1,0,0,2.302585093
4003,21765,2019,SAINT-LOUIS,13,6,3,11,2,1,0,3,0,0,1,2,7,9,3,1,1,3,3.496507561
4004,21766,2019,SAINT-LOUIS,1,3,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1.609437912
4005,21767,2019,SAINT-LOUIS,3,2,4,3,0,0,1,0,3,2,0,0,0,1,2,2,1,0,2.48490665
4006,21768,2019,SAINT-LOUIS,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6931471806
4007,21769,2019,SAINT-LOUIS,13,13,10,12,1,2,3,6,3,5,3,1,4,2,6,8,2,2,3.871201011
4008,21781,2019,SAINT-LOUIS,1,1,4,2,0,0,1,0,1,1,2,0,1,0,1,1,0,0,2.079441542
4009,217810,2019,SAINT-LOUIS,2,2,2,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1.945910149
4010,217811,2019,SAINT-LOUIS,2,1,2,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1.609437912
4011,217812,2019,SAINT-LOUIS,3,1,1,1,0,0,0,1,0,0,1,0,0,1,1,2,0,0,1.791759469
4012,21782,2019,SAINT-LOUIS,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1.386294361
4013,21783,2019,SAINT-LOUIS,5,2,5,2,1,0,2,0,0,2,2,0,0,2,2,2,0,1,2.63905733
4014,21784,2019,SAINT-LOUIS,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471806
4015,21785,2019,SAINT-LOUIS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
4016,21786,2019,SAINT-LOUIS,3,1,1,2,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1.945910149
4017,21787,2019,SAINT-LOUIS,3,3,0,1,0,2,0,1,0,0,0,0,1,2,0,0,0,1,1.945910149
4018,21788,2019,SAINT-LOUIS,1,4,3,1,1,0,1,2,0,2,1,0,0,0,1,1,0,0,2.197224577
4019,21789,2019,SAINT-LOUIS,6,3,4,0,2,0,0,2,2,1,0,0,0,4,0,1,0,1,2.564949357
4020,2181,2019,dakar,3,1,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1.609437912
4021,21810,2019,dakar,9,6,0,3,0,1,0,2,0,2,0,1,1,3,1,4,1,2,2.890371758
4022,21811,2019,SAINT-LOUIS,2,7,4,3,0,1,1,5,2,0,2,1,0,0,1,2,1,0,2.772588722
4023,218110,2019,SAINT-LOUIS,1,3,2,0,1,0,0,2,1,0,0,1,0,0,0,1,0,0,1.791759469
4024,218111,2019,SAINT-LOUIS,1,2,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.386294361
4025,218112,2019,SAINT-LOUIS,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,2,1,1,1.791759469
4026,21812,2019,SAINT-LOUIS,3,2,1,2,0,1,1,0,0,1,0,1,0,0,0,1,2,1,2.079441542
4027,21813,2019,SAINT-LOUIS,1,0,3,2,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1.791759469
4028,21814,2019,SAINT-LOUIS,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1.386294361
4029,21815,2019,SAINT-LOUIS,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1.386294361
4030,21816,2019,SAINT-LOUIS,1,2,1,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,1.609437912
4031,21817,2019,SAINT-LOUIS,6,1,0,1,0,1,0,0,0,0,0,2,0,2,0,1,1,1,2.079441542
4032,21818,2019,SAINT-LOUIS,1,2,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1.609437912
4033,21819,2019,SAINT-LOUIS,1,2,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1.386294361
4034,2182,2019,dakar,2,0,2,6,0,0,0,0,0,0,2,0,3,1,1,1,2,0,2.302585093
4035,2183,2019,dakar,4,0,0,2,0,0,0,0,0,0,1,0,1,2,0,0,0,2,1.791759469
4036,21831,2019,SAINT-LOUIS,6,5,8,5,2,1,2,3,3,1,2,0,1,2,2,2,1,2,3.17805383
4037,218310,2019,SAINT-LOUIS,4,5,3,1,0,2,2,3,1,0,0,0,0,1,1,2,0,1,2.564949357
4038,218311,2019,SAINT-LOUIS,4,5,1,3,0,0,0,2,0,2,1,1,2,2,0,0,1,2,2.564949357
