i,t,m,j,Expenditure
253811,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",50
253811,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",1000
253811,2019,kedougou,Igname,100
253811,2019,kedougou,Maïs en grain,10000
253811,2019,kedougou,Pain traditionnel,425
253811,2019,kedougou,Patate douce,200
253811,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),1350
253811,2019,kedougou,Pâte d'arachide,11000
253811,2019,kedougou,Riz importé brisé,14000
253811,2019,kedougou,Sel,100
253811,2019,kedougou,Soumbala (netetou),50
253811,2019,kedougou,Thé,100
253811,2019,kedougou,Tomate fraîche,100
253811,2019,kedougou,Viande de b__uf,1250
253812,2019,kedougou,Ail,200
253812,2019,kedougou,"Aubergine, Courge/Courgette",100
253812,2019,kedougou,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",100
253812,2019,kedougou,Beurre,1000
253812,2019,kedougou,Biscuits,50
253812,2019,kedougou,Café,100
253812,2019,kedougou,Carotte,100
253812,2019,kedougou,Choux,300
253812,2019,kedougou,Concentré de tomate,100
253812,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",50
253812,2019,kedougou,Feuilles d'oseille (bissap),150
253812,2019,kedougou,Feuilles de baobab (lalo),50
253812,2019,kedougou,Feuilles de haricot/niébé,200
253812,2019,kedougou,Gombo frais,100
253812,2019,kedougou,Gombo sec,100
253812,2019,kedougou,Huile de palme rouge,125
253812,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",250
253812,2019,kedougou,"Lait caillé, yaourt",200
253812,2019,kedougou,Lait en poudre,1700
253812,2019,kedougou,Mangue,500
253812,2019,kedougou,Manioc,300
253812,2019,kedougou,Maïs en grain,10000
253812,2019,kedougou,Niébé/Haricots secs,400
253812,2019,kedougou,Oignon frais,500
253812,2019,kedougou,Orange,1000
253812,2019,kedougou,Pain moderne,450
253812,2019,kedougou,Pain traditionnel,250
253812,2019,kedougou,Patate douce,200
253812,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),400
253812,2019,kedougou,Poisson fumé kétiakh (sardinelle),100
253812,2019,kedougou,"Poisson séché (tambadiang, kong, etc.)",100
253812,2019,kedougou,Pomme de terre,600
253812,2019,kedougou,Riz local brisé,15000
253812,2019,kedougou,Sel,50
253812,2019,kedougou,Soumbala (netetou),50
253812,2019,kedougou,Sucre (poudre ou morceaux),600
253812,2019,kedougou,Thé,200
253812,2019,kedougou,Tomate fraîche,100
253812,2019,kedougou,Viande de b__uf,650
25382,2019,kedougou,Ail,100
25382,2019,kedougou,Arachides décortiquées ou pilées (noflaye),100
25382,2019,kedougou,Arachides séchées en coques,100
25382,2019,kedougou,"Aubergine, Courge/Courgette",100
25382,2019,kedougou,Beurre,100
25382,2019,kedougou,"Boissons gazeuses (coca, etc.)",800
25382,2019,kedougou,Café,1000
25382,2019,kedougou,Carotte,100
25382,2019,kedougou,Choux,100
25382,2019,kedougou,Concentré de tomate,100
25382,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",50
25382,2019,kedougou,Feuilles d'oseille (bissap),100
25382,2019,kedougou,Feuilles de baobab (lalo),25
25382,2019,kedougou,Fonio,750
25382,2019,kedougou,Gombo sec,100
25382,2019,kedougou,Huile de palme rouge,125
25382,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",250
25382,2019,kedougou,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",500
25382,2019,kedougou,Lait en poudre,1500
25382,2019,kedougou,Mayonnaise,100
25382,2019,kedougou,Niébé/Haricots secs,100
25382,2019,kedougou,Oignon frais,500
25382,2019,kedougou,Pain moderne,300
25382,2019,kedougou,Pain traditionnel,250
25382,2019,kedougou,Patate douce,100
25382,2019,kedougou,Piment,50
25382,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),300
25382,2019,kedougou,Poisson fumé kétiakh (sardinelle),100
25382,2019,kedougou,"Poisson séché (tambadiang, kong, etc.)",100
25382,2019,kedougou,Pâte d'arachide,200
25382,2019,kedougou,Riz local brisé,15000
25382,2019,kedougou,Sel,100
25382,2019,kedougou,Soumbala (netetou),50
25382,2019,kedougou,Sucre (poudre ou morceaux),100
25382,2019,kedougou,Thé,200
25382,2019,kedougou,Tomate fraîche,100
25383,2019,kedougou,Autres condiments (poivre etc.),100
25383,2019,kedougou,"Boissons gazeuses (coca, etc.)",2400
25383,2019,kedougou,Café,50
25383,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",25
25383,2019,kedougou,Dattes,500
25383,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",1200
25383,2019,kedougou,"Lait caillé, yaourt",300
25383,2019,kedougou,Lait en poudre,100
25383,2019,kedougou,Oeufs,2500
25383,2019,kedougou,Pain moderne,75
25383,2019,kedougou,Sel,25
25383,2019,kedougou,Sucre (poudre ou morceaux),100
25383,2019,kedougou,Thé,100
25385,2019,kedougou,Ail,100
25385,2019,kedougou,"Aubergine, Courge/Courgette",100
25385,2019,kedougou,"Autres fruits (pommes, raisin, etc.)",200
25385,2019,kedougou,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",1000
25385,2019,kedougou,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",500
25385,2019,kedougou,Beurre,50
25385,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",25
25385,2019,kedougou,Gombo frais,200
25385,2019,kedougou,Huile de palme rouge,125
25385,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",250
25385,2019,kedougou,"Lait caillé, yaourt",100
25385,2019,kedougou,Lait en poudre,700
25385,2019,kedougou,Lait et farines pour bébé,100
25385,2019,kedougou,Maïs en grain,800
25385,2019,kedougou,Oeufs,100
25385,2019,kedougou,Oignon frais,100
25385,2019,kedougou,Pain moderne,150
25385,2019,kedougou,Pain traditionnel,150
25385,2019,kedougou,Patate douce,100
25385,2019,kedougou,Piment,100
25385,2019,kedougou,Poivron frais,50
25385,2019,kedougou,Pomme de terre,150
25385,2019,kedougou,Pâte d'arachide,100
25385,2019,kedougou,Riz local entier,11500
25385,2019,kedougou,Sel,25
25385,2019,kedougou,Sucre (poudre ou morceaux),100
25385,2019,kedougou,Thé,25
25385,2019,kedougou,Tomate fraîche,100
25385,2019,kedougou,Viande de b__uf,600
25386,2019,kedougou,Ail,50
25386,2019,kedougou,Arachides décortiquées ou pilées (noflaye),100
25386,2019,kedougou,Biscuits,50
25386,2019,kedougou,Café,100
25386,2019,kedougou,Carotte,50
25386,2019,kedougou,Choux,50
25386,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",50
25386,2019,kedougou,Feuilles d'oseille (bissap),100
25386,2019,kedougou,Feuilles de baobab (lalo),50
25386,2019,kedougou,Huile de palme rouge,100
25386,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",250
25386,2019,kedougou,"Lait caillé, yaourt",200
25386,2019,kedougou,Lait en poudre,150
25386,2019,kedougou,Mayonnaise,100
25386,2019,kedougou,Oeufs,500
25386,2019,kedougou,Oignon frais,500
25386,2019,kedougou,Pain traditionnel,450
25386,2019,kedougou,Piment,50
25386,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),300
25386,2019,kedougou,"Poisson séché (tambadiang, kong, etc.)",50
25386,2019,kedougou,Pomme de terre,300
25386,2019,kedougou,Pâte d'arachide,100
25386,2019,kedougou,Pâtes alimentaires,200
25386,2019,kedougou,Riz local brisé,600
25386,2019,kedougou,Soumbala (netetou),50
25386,2019,kedougou,Sucre (poudre ou morceaux),200
25386,2019,kedougou,Viande de b__uf,1250
25387,2019,kedougou,"Aubergine, Courge/Courgette",200
25387,2019,kedougou,Autres condiments (poivre etc.),25
25387,2019,kedougou,Beurre,100
25387,2019,kedougou,Carotte,200
25387,2019,kedougou,Choux,300
25387,2019,kedougou,Concentré de tomate,100
25387,2019,kedougou,Gombo frais,100
25387,2019,kedougou,Gombo sec,100
25387,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",750
25387,2019,kedougou,Lait en poudre,125
25387,2019,kedougou,Mayonnaise,100
25387,2019,kedougou,Maïs en grain,10000
25387,2019,kedougou,Niébé/Haricots secs,150
25387,2019,kedougou,Oignon frais,100
25387,2019,kedougou,Pain traditionnel,250
25387,2019,kedougou,Patate douce,100
25387,2019,kedougou,Piment,100
25387,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),1050
25387,2019,kedougou,Poisson fumé kétiakh (sardinelle),100
25387,2019,kedougou,"Poisson séché (tambadiang, kong, etc.)",50
25387,2019,kedougou,Pâte d'arachide,400
25387,2019,kedougou,Riz importé brisé,14000
25387,2019,kedougou,Sel,50
25387,2019,kedougou,Sucre (poudre ou morceaux),100
25387,2019,kedougou,Thé,200
25387,2019,kedougou,Tomate fraîche,100
25387,2019,kedougou,Viande de b__uf,650
25388,2019,kedougou,Arachides décortiquées ou pilées (noflaye),50
25388,2019,kedougou,"Aubergine, Courge/Courgette",50
25388,2019,kedougou,"Beignets, galettes",200
25388,2019,kedougou,Gombo sec,50
25388,2019,kedougou,Huile de palme rouge,500
25388,2019,kedougou,Mangue,750
25388,2019,kedougou,Piment,50
25388,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),500
25388,2019,kedougou,Poisson fumé kétiakh (sardinelle),300
25388,2019,kedougou,Soumbala (netetou),50
25388,2019,kedougou,Viande de b__uf,1250
25389,2019,kedougou,Ail,200
25389,2019,kedougou,"Aubergine, Courge/Courgette",150
25389,2019,kedougou,Autres condiments (poivre etc.),200
25389,2019,kedougou,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",2500
25389,2019,kedougou,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",250
25389,2019,kedougou,Banane douce,300
25389,2019,kedougou,Café,1500
25389,2019,kedougou,"Caramel, bonbons, confiseries, etc",25
25389,2019,kedougou,Carotte,500
25389,2019,kedougou,Choux,200
25389,2019,kedougou,Concentré de tomate,200
25389,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",1250
25389,2019,kedougou,Feuilles d'oseille (bissap),100
25389,2019,kedougou,Gombo frais,700
25389,2019,kedougou,Huile de palme rouge,250
25389,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",5500
25389,2019,kedougou,"Lait caillé, yaourt",100
25389,2019,kedougou,Lait en poudre,400
25389,2019,kedougou,Manioc,150
25389,2019,kedougou,Mayonnaise,1000
25389,2019,kedougou,Oeufs,100
25389,2019,kedougou,Oignon frais,450
25389,2019,kedougou,Pain moderne,225
25389,2019,kedougou,Patate douce,500
25389,2019,kedougou,Piment,200
25389,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),500
25389,2019,kedougou,"Poisson séché (tambadiang, kong, etc.)",100
25389,2019,kedougou,Poivron frais,500
25389,2019,kedougou,Pomme de terre,250
25389,2019,kedougou,Pâte d'arachide,250
25389,2019,kedougou,Pâtes alimentaires,400
25389,2019,kedougou,Riz local brisé,15000
25389,2019,kedougou,Sel,50
25389,2019,kedougou,Soumbala (netetou),50
25389,2019,kedougou,Sucre (poudre ou morceaux),600
25389,2019,kedougou,Thé,150
25389,2019,kedougou,Tomate fraîche,300
25389,2019,kedougou,Viande de b__uf,1250
25389,2019,kedougou,Vinaigre /moutarde,500
25401,2019,kedougou,Ail,200
25401,2019,kedougou,"Aubergine, Courge/Courgette",200
25401,2019,kedougou,Autres condiments (poivre etc.),100
25401,2019,kedougou,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",6000
25401,2019,kedougou,Café,300
25401,2019,kedougou,Carotte,500
25401,2019,kedougou,Choux,250
25401,2019,kedougou,Concentré de tomate,300
25401,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",50
25401,2019,kedougou,Feuilles d'oseille (bissap),100
25401,2019,kedougou,Gombo frais,200
25401,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",5500
25401,2019,kedougou,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",1500
25401,2019,kedougou,Lait en poudre,2800
25401,2019,kedougou,Mangue,1000
25401,2019,kedougou,Manioc,200
25401,2019,kedougou,Mil,15000
25401,2019,kedougou,Niébé/Haricots secs,150
25401,2019,kedougou,Oignon frais,175
25401,2019,kedougou,Pain moderne,750
25401,2019,kedougou,Patate douce,100
25401,2019,kedougou,Piment,100
25401,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),1000
25401,2019,kedougou,Poisson fumé kétiakh (sardinelle),200
25401,2019,kedougou,"Poisson séché (tambadiang, kong, etc.)",100
25401,2019,kedougou,Poivron frais,100
25401,2019,kedougou,Pomme de terre,500
25401,2019,kedougou,Pâtes alimentaires,800
25401,2019,kedougou,Sel,50
25401,2019,kedougou,Sucre (poudre ou morceaux),300
25401,2019,kedougou,Thé,150
25401,2019,kedougou,Tomate fraîche,100
25401,2019,kedougou,Viande de b__uf,3750
254010,2019,kedougou,Arachides décortiquées ou pilées (noflaye),100
254010,2019,kedougou,"Aubergine, Courge/Courgette",300
254010,2019,kedougou,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",250
254010,2019,kedougou,Banane douce,1000
254010,2019,kedougou,"Beignets, galettes",300
254010,2019,kedougou,Carotte,650
254010,2019,kedougou,Choux,200
254010,2019,kedougou,Concombre,200
254010,2019,kedougou,Feuilles d'oseille (bissap),100
254010,2019,kedougou,Gingembre,100
254010,2019,kedougou,Gombo sec,200
254010,2019,kedougou,"Lait caillé, yaourt",250
254010,2019,kedougou,Mangue,500
254010,2019,kedougou,Manioc,250
254010,2019,kedougou,Orange,750
254010,2019,kedougou,"Pastèque, Melon",2000
254010,2019,kedougou,Patate douce,500
254010,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),600
254010,2019,kedougou,"Salade (laitue, batavia, etc.)",1000
254010,2019,kedougou,Soumbala (netetou),50
254010,2019,kedougou,Tomate fraîche,200
254010,2019,kedougou,Viande de b__uf,2500
254010,2019,kedougou,Viande de mouton,5000
254010,2019,kedougou,Viande de poulet,6000
254011,2019,kedougou,Ail,500
254011,2019,kedougou,"Aubergine, Courge/Courgette",200
254011,2019,kedougou,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),500
254011,2019,kedougou,Autres condiments (poivre etc.),200
254011,2019,kedougou,"Autres fruits (pommes, raisin, etc.)",1200
254011,2019,kedougou,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",2500
254011,2019,kedougou,Banane douce,1050
254011,2019,kedougou,Beurre,700
254011,2019,kedougou,Biscuits,300
254011,2019,kedougou,"Caramel, bonbons, confiseries, etc",200
254011,2019,kedougou,Carotte,500
254011,2019,kedougou,Choux,700
254011,2019,kedougou,Concentré de tomate,1500
254011,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",1300
254011,2019,kedougou,Dattes,500
254011,2019,kedougou,Fonio,1200
254011,2019,kedougou,Fromage,2000
254011,2019,kedougou,Gâteaux,5000
254011,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",5500
254011,2019,kedougou,"Lait caillé, yaourt",100
254011,2019,kedougou,Lait en poudre,1500
254011,2019,kedougou,Lait et farines pour bébé,1600
254011,2019,kedougou,Mangue,1500
254011,2019,kedougou,Manioc,200
254011,2019,kedougou,Maïs en grain,800
254011,2019,kedougou,Mil,800
254011,2019,kedougou,Oeufs,4000
254011,2019,kedougou,Oignon frais,500
254011,2019,kedougou,Pain moderne,450
254011,2019,kedougou,Patate douce,200
254011,2019,kedougou,Piment,500
254011,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),1000
254011,2019,kedougou,"Poisson séché (tambadiang, kong, etc.)",100
254011,2019,kedougou,Poivron frais,700
254011,2019,kedougou,Pomme de terre,1500
254011,2019,kedougou,Pâtes alimentaires,500
254011,2019,kedougou,Thé,100
254011,2019,kedougou,Tomate fraîche,300
254011,2019,kedougou,Viande de b__uf,1250
254011,2019,kedougou,Viande de poulet,12000
254011,2019,kedougou,Vinaigre /moutarde,175
254012,2019,kedougou,Ail,200
254012,2019,kedougou,Arachides décortiquées ou pilées (noflaye),200
254012,2019,kedougou,"Arôme (Maggi, Jumbo, etc.)",100
254012,2019,kedougou,"Aubergine, Courge/Courgette",300
254012,2019,kedougou,Autres condiments (poivre etc.),100
254012,2019,kedougou,"Autres fruits (pommes, raisin, etc.)",2000
254012,2019,kedougou,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",2500
254012,2019,kedougou,Banane douce,1000
254012,2019,kedougou,Beurre,700
254012,2019,kedougou,"Boissons gazeuses (coca, etc.)",1600
254012,2019,kedougou,Café,1000
254012,2019,kedougou,Carotte,500
254012,2019,kedougou,Choux,200
254012,2019,kedougou,Citrons,150
254012,2019,kedougou,Concentré de tomate,1800
254012,2019,kedougou,Concombre,200
254012,2019,kedougou,Conserves de poisson,500
254012,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",1250
254012,2019,kedougou,Dattes,500
254012,2019,kedougou,Eau minérale/ filtrée,1200
254012,2019,kedougou,Feuilles d'oseille (bissap),100
254012,2019,kedougou,Feuilles de baobab (lalo),50
254012,2019,kedougou,Fromage,200
254012,2019,kedougou,Gombo frais,200
254012,2019,kedougou,Gâteaux,500
254012,2019,kedougou,Haricot vert,1000
254012,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",20000
254012,2019,kedougou,Jus en poudre,200
254012,2019,kedougou,"Lait caillé, yaourt",1000
254012,2019,kedougou,Lait concentré non-sucré,600
254012,2019,kedougou,Lait en poudre,1500
254012,2019,kedougou,Manioc,400
254012,2019,kedougou,Maïs en grain,400
254012,2019,kedougou,Niébé/Haricots secs,200
254012,2019,kedougou,Oignon frais,400
254012,2019,kedougou,Orange,500
254012,2019,kedougou,Pain moderne,450
254012,2019,kedougou,Pain traditionnel,300
254012,2019,kedougou,Patate douce,500
254012,2019,kedougou,Piment,250
254012,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),1000
254012,2019,kedougou,Poisson fumé kétiakh (sardinelle),100
254012,2019,kedougou,"Poisson séché (tambadiang, kong, etc.)",100
254012,2019,kedougou,Poivron frais,100
254012,2019,kedougou,Pomme de terre,500
254012,2019,kedougou,Pâte d'arachide,250
254012,2019,kedougou,Pâtes alimentaires,400
254012,2019,kedougou,Riz importé brisé,21000
254012,2019,kedougou,Soumbala (netetou),50
254012,2019,kedougou,Sucre (poudre ou morceaux),650
254012,2019,kedougou,Thé,100
254012,2019,kedougou,Tomate fraîche,200
254012,2019,kedougou,Viande de b__uf,1250
254012,2019,kedougou,Viande de poulet,7000
25402,2019,kedougou,Ail,100
25402,2019,kedougou,"Aubergine, Courge/Courgette",200
25402,2019,kedougou,Autres condiments (poivre etc.),250
25402,2019,kedougou,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",3000
25402,2019,kedougou,Beurre,50
25402,2019,kedougou,Café,50
25402,2019,kedougou,Carotte,100
25402,2019,kedougou,Choux,100
25402,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",1250
25402,2019,kedougou,Dattes,100
25402,2019,kedougou,Feuilles d'oseille (bissap),50
25402,2019,kedougou,Gombo frais,100
25402,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",900
25402,2019,kedougou,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",2000
25402,2019,kedougou,"Lait caillé, yaourt",100
25402,2019,kedougou,Mangue,500
25402,2019,kedougou,Manioc,100
25402,2019,kedougou,Maïs en grain,1000
25402,2019,kedougou,Oignon frais,4000
25402,2019,kedougou,Pain moderne,300
25402,2019,kedougou,Patate douce,100
25402,2019,kedougou,Piment,100
25402,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),300
25402,2019,kedougou,Poivron frais,100
25402,2019,kedougou,Pomme de terre,250
25402,2019,kedougou,Pâte d'arachide,200
25402,2019,kedougou,Sel,100
25402,2019,kedougou,Sucre (poudre ou morceaux),325
25402,2019,kedougou,Tomate fraîche,100
25402,2019,kedougou,Viande de b__uf,600
25403,2019,kedougou,Ail,1200
25403,2019,kedougou,Autres céréales,400
25403,2019,kedougou,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",125
25403,2019,kedougou,Beurre,600
25403,2019,kedougou,Café,2200
25403,2019,kedougou,Carotte,700
25403,2019,kedougou,Choux,1200
25403,2019,kedougou,Concentré de tomate,850
25403,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",1200
25403,2019,kedougou,Eau minérale/ filtrée,6000
25403,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",6000
25403,2019,kedougou,Lait en poudre,21000
25403,2019,kedougou,Mangue,500
25403,2019,kedougou,Oeufs,2600
25403,2019,kedougou,Oignon frais,600
25403,2019,kedougou,Pain moderne,150
25403,2019,kedougou,Patate douce,100
25403,2019,kedougou,Piment,400
25403,2019,kedougou,Pomme de terre,350
25403,2019,kedougou,Riz local entier,7500
25403,2019,kedougou,Sel,50
25403,2019,kedougou,Soumbala (netetou),100
25403,2019,kedougou,Sucre (poudre ou morceaux),600
25403,2019,kedougou,Thé,100
25403,2019,kedougou,Tomate fraîche,200
25403,2019,kedougou,Viande de b__uf,25000
25403,2019,kedougou,Vinaigre /moutarde,450
25404,2019,kedougou,Ail,50
25404,2019,kedougou,"Aubergine, Courge/Courgette",100
25404,2019,kedougou,Café,800
25404,2019,kedougou,Carotte,200
25404,2019,kedougou,Choux,250
25404,2019,kedougou,Concentré de tomate,100
25404,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",75
25404,2019,kedougou,Feuilles d'oseille (bissap),50
25404,2019,kedougou,Feuilles de baobab (lalo),50
25404,2019,kedougou,Gombo frais,500
25404,2019,kedougou,Gombo sec,100
25404,2019,kedougou,Huile de palme rouge,250
25404,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",250
25404,2019,kedougou,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",5600
25404,2019,kedougou,Lait en poudre,300
25404,2019,kedougou,Manioc,150
25404,2019,kedougou,Niébé/Haricots secs,100
25404,2019,kedougou,Oignon frais,100
25404,2019,kedougou,Piment,50
25404,2019,kedougou,Poisson frais wass,2500
25404,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),1000
25404,2019,kedougou,Poivron frais,50
25404,2019,kedougou,Pâte d'arachide,200
25404,2019,kedougou,Riz local brisé,15000
25404,2019,kedougou,Sel,25
25404,2019,kedougou,Soumbala (netetou),50
25404,2019,kedougou,Thé,100
25404,2019,kedougou,Tomate fraîche,100
25405,2019,kedougou,"Lait caillé, yaourt",100
25405,2019,kedougou,Lait en poudre,100
25405,2019,kedougou,Mangue,200
25405,2019,kedougou,Pain traditionnel,100
25405,2019,kedougou,Sucre (poudre ou morceaux),100
25405,2019,kedougou,Thé,100
25406,2019,kedougou,Ail,100
25406,2019,kedougou,Banane douce,700
25406,2019,kedougou,Café,2000
25406,2019,kedougou,Carotte,300
25406,2019,kedougou,Choux,400
25406,2019,kedougou,Concentré de tomate,400
25406,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",1200
25406,2019,kedougou,Dattes,500
25406,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",5000
25406,2019,kedougou,Igname,200
25406,2019,kedougou,"Lait caillé, yaourt",500
25406,2019,kedougou,Lait en poudre,1600
25406,2019,kedougou,Mangue,500
25406,2019,kedougou,Oeufs,1000
25406,2019,kedougou,Oignon frais,200
25406,2019,kedougou,Pain moderne,300
25406,2019,kedougou,Patate douce,200
25406,2019,kedougou,Piment,50
25406,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),700
25406,2019,kedougou,"Poisson séché (tambadiang, kong, etc.)",200
25406,2019,kedougou,Pomme de terre,700
25406,2019,kedougou,Pâtes alimentaires,450
25406,2019,kedougou,Riz importé brisé,300
25406,2019,kedougou,Sel,1300
25406,2019,kedougou,Soumbala (netetou),100
25406,2019,kedougou,Sucre (poudre ou morceaux),1250
25406,2019,kedougou,Thé,100
25406,2019,kedougou,Tomate fraîche,150
25406,2019,kedougou,Viande de b__uf,2000
25406,2019,kedougou,Vinaigre /moutarde,600
25407,2019,kedougou,"Abats et tripes (foie, rognon, etc.)",2000
25407,2019,kedougou,Ail,200
25407,2019,kedougou,"Aubergine, Courge/Courgette",300
25407,2019,kedougou,"Autres fruits (pommes, raisin, etc.)",250
25407,2019,kedougou,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",1000
25407,2019,kedougou,Avocats,750
25407,2019,kedougou,Banane douce,1000
25407,2019,kedougou,"Beignets, galettes",200
25407,2019,kedougou,Carotte,500
25407,2019,kedougou,Choux,500
25407,2019,kedougou,Concentré de tomate,200
25407,2019,kedougou,Concombre,100
25407,2019,kedougou,Croissants,500
25407,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",100
25407,2019,kedougou,Eau minérale/ filtrée,1000
25407,2019,kedougou,Feuilles d'oseille (bissap),100
25407,2019,kedougou,Gingembre,200
25407,2019,kedougou,Gombo sec,100
25407,2019,kedougou,Haricot vert,300
25407,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",1000
25407,2019,kedougou,Lait concentré sucré,800
25407,2019,kedougou,Lait en poudre,1500
25407,2019,kedougou,Manioc,300
25407,2019,kedougou,Mayonnaise,1000
25407,2019,kedougou,Mil,400
25407,2019,kedougou,Oeufs,600
25407,2019,kedougou,Oignon frais,500
25407,2019,kedougou,Orange,800
25407,2019,kedougou,Pain moderne,300
25407,2019,kedougou,Patate douce,200
25407,2019,kedougou,Piment,150
25407,2019,kedougou,Poisson frais thiof/seudd (baracouda),3000
25407,2019,kedougou,Poisson fumé kétiakh (sardinelle),100
25407,2019,kedougou,"Poisson séché (tambadiang, kong, etc.)",300
25407,2019,kedougou,Poivron frais,100
25407,2019,kedougou,Pomme de terre,500
25407,2019,kedougou,Poulet sur pied,3500
25407,2019,kedougou,Riz importé brisé,22500
25407,2019,kedougou,Soumbala (netetou),50
25407,2019,kedougou,Sucre (poudre ou morceaux),650
25407,2019,kedougou,Thé,100
25407,2019,kedougou,Tomate fraîche,100
25407,2019,kedougou,Viande de b__uf,2500
25407,2019,kedougou,Viande de mouton,4000
25407,2019,kedougou,Vinaigre /moutarde,100
25408,2019,kedougou,Dattes,1000
25408,2019,kedougou,Eau minérale/ filtrée,1200
25408,2019,kedougou,Sucre (poudre ou morceaux),650
25408,2019,kedougou,Thé,850
25409,2019,kedougou,Ail,50
25409,2019,kedougou,"Beignets, galettes",100
25409,2019,kedougou,Beurre,100
25409,2019,kedougou,Biscuits,100
25409,2019,kedougou,Café,650
25409,2019,kedougou,Carotte,200
25409,2019,kedougou,Choux,200
25409,2019,kedougou,Concentré de tomate,100
25409,2019,kedougou,"Cube alimentaire (Maggi, Jumbo, )",50
25409,2019,kedougou,Feuilles d'oseille (bissap),100
25409,2019,kedougou,Gombo sec,25
25409,2019,kedougou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",500
25409,2019,kedougou,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",100
25409,2019,kedougou,"Lait caillé, yaourt",200
25409,2019,kedougou,Lait en poudre,200
25409,2019,kedougou,Manioc,100
25409,2019,kedougou,Mayonnaise,100
25409,2019,kedougou,Maïs en grain,400
25409,2019,kedougou,Oeufs,500
25409,2019,kedougou,Oignon frais,500
25409,2019,kedougou,Pain traditionnel,500
25409,2019,kedougou,Piment,25
25409,2019,kedougou,Poisson frais yaboy ou obo (sardinelle),300
