t,m,j,u,Price
2019,SAINT-LOUIS,Viande de porc,Kg,
2019,SAINT-LOUIS,Viande de poulet,Kg,1500
2019,SAINT-LOUIS,Viande de poulet,Unit,3000
2019,SAINT-LOUIS,Vinaigre /moutarde,Bouteille de 1 Litre,500
2019,SAINT-LOUIS,Vinaigre /moutarde,Bouteille de 25cl,125
2019,SAINT-LOUIS,Vinaigre /moutarde,Bouteille de 50 cl,250
2019,SAINT-LOUIS,Vinaigre /moutarde,Bouteilles,150
2019,SAINT-LOUIS,Vinaigre /moutarde,Litre,337.5
2019,SAINT-LOUIS,Vinaigre /moutarde,Pot,2833.333333
2019,SAINT-LOUIS,Vinaigre /moutarde,Sachet,25
2019,SAINT-LOUIS,Vinaigre /moutarde,Seau,50
2019,SAINT-LOUIS,Vinaigre /moutarde,Teacup,50
2019,dakar,"Abats et tripes (foie, rognon, etc.)",Kg,2400
2019,dakar,"Abats et tripes (foie, rognon, etc.)",Lakhass,100
2019,dakar,"Abats et tripes (foie, rognon, etc.)",Tas,100
2019,dakar,"Abats et tripes (foie, rognon, etc.)",Yéll,
2019,dakar,Ail,Kg,1000
2019,dakar,Ail,Sachet,50
2019,dakar,Ail,Tas,1000
2019,dakar,Ail,Tranche,25
2019,dakar,Ail,Unit,50
2019,dakar,Ananas,Boite De Tomate/Pot,725
2019,dakar,Ananas,Unit,
2019,dakar,Arachide grillée,Cornet,
2019,dakar,Arachide grillée,Kg,
2019,dakar,Arachide grillée,Sachet,37.5
2019,dakar,Arachide grillée,Teacup,100
2019,dakar,Arachide grillée,Verre,
2019,dakar,Arachides décortiquées ou pilées (noflaye),Boite De Tomate/Pot,
2019,dakar,Arachides décortiquées ou pilées (noflaye),Kg,800
2019,dakar,Arachides décortiquées ou pilées (noflaye),Louche Traditionnelle,
2019,dakar,Arachides décortiquées ou pilées (noflaye),Sachet,200
2019,dakar,Arachides décortiquées ou pilées (noflaye),Teacup,
2019,dakar,Arachides fraîches en coques,Boite De Tomate/Pot,300
2019,dakar,Arachides fraîches en coques,Kg,
2019,dakar,Arachides fraîches en coques,Sachet,
2019,dakar,Arachides fraîches en coques,Teacup,
2019,dakar,Arachides séchées en coques,Cornet,100
2019,dakar,Arachides séchées en coques,Kg,700
2019,dakar,Arachides séchées en coques,Teacup,
2019,dakar,Arachides séchées en coques,Verre,
2019,dakar,"Arôme (Maggi, Jumbo, etc.)",Bouteilles,800
2019,dakar,"Arôme (Maggi, Jumbo, etc.)",Sachet,50
2019,dakar,Attiéke,Kg,1145
2019,dakar,Attiéke,Sachet,700
2019,dakar,"Aubergine, Courge/Courgette",Kg,300
2019,dakar,"Aubergine, Courge/Courgette",Morceau,50
2019,dakar,"Aubergine, Courge/Courgette",Tas,500
2019,dakar,"Aubergine, Courge/Courgette",Tranche,50
2019,dakar,"Aubergine, Courge/Courgette",Unit,50
2019,dakar,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Boite De Tomate/Pot,500
2019,dakar,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Kg,800
2019,dakar,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Sachet,
2019,dakar,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Tas,50
2019,dakar,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Unit,
2019,dakar,Autres agrumes,Kg,1000
2019,dakar,Autres agrumes,Sachet,
2019,dakar,Autres agrumes,Tas,
2019,dakar,Autres agrumes,Unit,500
2019,dakar,Autres condiments (poivre etc.),Bouteille de 25cl,
2019,dakar,Autres condiments (poivre etc.),Cornet,
2019,dakar,Autres condiments (poivre etc.),Kg,4000
2019,dakar,Autres condiments (poivre etc.),Paquet,
2019,dakar,Autres condiments (poivre etc.),Sachet,50
2019,dakar,Autres condiments (poivre etc.),Tablespoon,3100
2019,dakar,Autres condiments (poivre etc.),Tas,
2019,dakar,Autres condiments (poivre etc.),Unit,
2019,dakar,Autres céréales,Boite De Tomate/Pot,3000
2019,dakar,Autres céréales,Kg,500
2019,dakar,Autres céréales,Paquet,
2019,dakar,Autres céréales,Sachet,500
2019,dakar,Autres farines de céréales,Sachet,100
2019,dakar,"Autres fruits (pommes, raisin, etc.)",Barquette,
2019,dakar,"Autres fruits (pommes, raisin, etc.)",Boite De Tomate/Pot,
2019,dakar,"Autres fruits (pommes, raisin, etc.)",Kg,1200
2019,dakar,"Autres fruits (pommes, raisin, etc.)",Morceau,
2019,dakar,"Autres fruits (pommes, raisin, etc.)",Régime,
2019,dakar,"Autres fruits (pommes, raisin, etc.)",Sachet,
2019,dakar,"Autres fruits (pommes, raisin, etc.)",Tas,
2019,dakar,"Autres fruits (pommes, raisin, etc.)",Unit,200
2019,dakar,"Autres huiles n.d.a. (maïs, huile palmiste, etc.)",Bouteilles,
2019,dakar,"Autres huiles n.d.a. (maïs, huile palmiste, etc.)",Litre,
2019,dakar,"Autres huiles n.d.a. (maïs, huile palmiste, etc.)",Tablespoon,
2019,dakar,Autres légumes secs n.d.a,Boite De Tomate/Pot,600
2019,dakar,Autres légumes secs n.d.a,Kg,900
2019,dakar,Autres légumes secs n.d.a,Morceau,
2019,dakar,Autres légumes secs n.d.a,Sachet,100
2019,dakar,Autres légumes secs n.d.a,Unit,
2019,dakar,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Kg,2500
2019,dakar,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Morceau,725
2019,dakar,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Panier,
2019,dakar,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Tas,1000
2019,dakar,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Unit,750
2019,dakar,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Kg,2400
2019,dakar,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Sachet,175
2019,dakar,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Tas,350
2019,dakar,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Unit,250
2019,dakar,Autres produits alimentaires,Bouteilles,
2019,dakar,Autres produits alimentaires,Kg,200
2019,dakar,Autres produits alimentaires,Sachet,
2019,dakar,Autres produits alimentaires,Tas,
2019,dakar,Autres produits alimentaires,Unit,
2019,dakar,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Bouteille de 25cl,
2019,dakar,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Bouteille de 33cl,
2019,dakar,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Boîte,
2019,dakar,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Litre,
2019,dakar,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Paquet,100
2019,dakar,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Pot,
2019,dakar,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Sachet,100
2019,dakar,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Teacup,75
2019,dakar,Autres tubercules n.d.a,Kg,1300
2019,dakar,Autres tubercules n.d.a,Morceau,
2019,dakar,Autres tubercules n.d.a,Unit,100
2019,dakar,Autres viandes n.d.a,Unit,
2019,dakar,Avocats,Kg,1250
2019,dakar,Avocats,Tas,500
2019,dakar,Avocats,Unit,200
2019,dakar,Banane douce,Kg,800
2019,dakar,Banane douce,Régime,600
2019,dakar,Banane douce,Tas,500
2019,dakar,Banane douce,Unit,100
2019,dakar,"Beignets, galettes",Kg,100
2019,dakar,"Beignets, galettes",Sachet,100
2019,dakar,"Beignets, galettes",Unit,25
2019,dakar,Beurre,Demi Tablette,600
2019,dakar,Beurre,Kg,2400
2019,dakar,Beurre,Morceau,50
2019,dakar,Beurre,Pot,800
2019,dakar,Beurre,Sachet,75
2019,dakar,Beurre,Seau,1150
2019,dakar,Beurre,Tablespoon,800
2019,dakar,Beurre,Tablette,600
2019,dakar,Beurre,Teaspoon,800
2019,dakar,Beurre de karité,Boite De Tomate/Pot,
2019,dakar,Beurre de karité,Boule (Dankk),1500
2019,dakar,Beurre de karité,Kg,
2019,dakar,Beurre de karité,Morceau,25
2019,dakar,Beurre de karité,Sachet,100
2019,dakar,Biscuits,Paquet,50
2019,dakar,Biscuits,Sachet,50
2019,dakar,"Bières et vins traditionnels (soum soum, sung, vin de palme, vin de raphia, etc.)",Bouteilles,2175
2019,dakar,"Bières et vins traditionnels (soum soum, sung, vin de palme, vin de raphia, etc.)",Litre,2500
2019,dakar,Bières industrielles,Bouteille de 33cl,
2019,dakar,Bières industrielles,Bouteilles,
2019,dakar,Bières industrielles,Canette,2950
2019,dakar,Bières industrielles,Litre,
2019,dakar,Blé,Kg,
2019,dakar,"Boissons gazeuses (coca, etc.)","Bouteille de 1,5 L",800
2019,dakar,"Boissons gazeuses (coca, etc.)",Bouteille de 1L,700
2019,dakar,"Boissons gazeuses (coca, etc.)",Bouteille de 25cl,200
2019,dakar,"Boissons gazeuses (coca, etc.)",Bouteille de 50 cl,
2019,dakar,"Boissons gazeuses (coca, etc.)",Canette,300
2019,dakar,Café,Boîte,1600
2019,dakar,Café,Kg,2000
2019,dakar,Café,Sachet,50
2019,dakar,Café,Teaspoon,1550
2019,dakar,"Caramel, bonbons, confiseries, etc",Kg,
2019,dakar,"Caramel, bonbons, confiseries, etc",Sachet,1500
2019,dakar,"Caramel, bonbons, confiseries, etc",Unit,75
2019,dakar,Carotte,Kg,400
2019,dakar,Carotte,Morceau,50
2019,dakar,Carotte,Sachet,50
2019,dakar,Carotte,Tas,100
2019,dakar,Carotte,Tranche,
2019,dakar,Carotte,Unit,100
2019,dakar,"Charcuterie (jambon, saucisson), conserves de viandes",Boîte,700
2019,dakar,"Charcuterie (jambon, saucisson), conserves de viandes",Sachet,975
2019,dakar,Chocolat en poudre,Pot,1425
2019,dakar,Chocolat en poudre,Sachet,25
2019,dakar,Chocolat en poudre,Tablespoon,1500
2019,dakar,Chocolat en poudre,Teaspoon,1500
2019,dakar,"Chocolat à croquer, pâte à tartiner",Pot,900
2019,dakar,"Chocolat à croquer, pâte à tartiner",Sachet,50
2019,dakar,"Chocolat à croquer, pâte à tartiner",Seau,1500
2019,dakar,"Chocolat à croquer, pâte à tartiner",Tablespoon,800
2019,dakar,"Chocolat à croquer, pâte à tartiner",Teaspoon,1500
2019,dakar,Choux,Kg,500
2019,dakar,Choux,Morceau,100
2019,dakar,Choux,Tas,500
2019,dakar,Choux,Unit,116.6666667
2019,dakar,Citrons,Bol,
2019,dakar,Citrons,Bouteille de 1 Litre,
2019,dakar,Citrons,Bouteilles,1000
2019,dakar,Citrons,Kg,1000
2019,dakar,Citrons,Litre,1100
2019,dakar,Citrons,Sachet,100
2019,dakar,Citrons,Tas,200
2019,dakar,Citrons,Unit,50
2019,dakar,Concentré de tomate,Boite De Tomate/Pot,650
2019,dakar,Concentré de tomate,Kg,1400
2019,dakar,Concentré de tomate,Sachet,150
2019,dakar,Concentré de tomate,Tablespoon,1200
2019,dakar,Concombre,Kg,900
2019,dakar,Concombre,Morceau,100
2019,dakar,Concombre,Tas,200
2019,dakar,Concombre,Unit,150
2019,dakar,Conserves de poisson,Boîte,850
2019,dakar,"Crabes, crevettes et autres fruits de mer",Kg,4500
2019,dakar,"Crabes, crevettes et autres fruits de mer",Tas,100
2019,dakar,"Crabes, crevettes et autres fruits de mer",Unit,
2019,dakar,Croissants,Kg,350
2019,dakar,Croissants,Unit,350
2019,dakar,"Cube alimentaire (Maggi, Jumbo, )",Cube,25
2019,dakar,"Cube alimentaire (Maggi, Jumbo, )",Sachet,
2019,dakar,"Cube alimentaire (Maggi, Jumbo, )",Tablette,
2019,dakar,Dattes,Barquette,500
2019,dakar,Dattes,Kg,1000
2019,dakar,Dattes,Sachet,100
2019,dakar,Dattes,Tas,1000
2019,dakar,Dattes,Unit,1000
2019,dakar,Eau minérale/ filtrée,Bouteille De 19L,
2019,dakar,Eau minérale/ filtrée,"Bouteille de 1,5 L",400
2019,dakar,Eau minérale/ filtrée,Bouteille de 10L,1000
2019,dakar,Eau minérale/ filtrée,Bouteille de 33cl,
2019,dakar,Eau minérale/ filtrée,Bouteille de 5L,700
2019,dakar,Eau minérale/ filtrée,Sachet,21.66666667
2019,dakar,Farine de blé local ou importé,Kg,500
2019,dakar,Farine de blé local ou importé,Sachet,100
2019,dakar,Farine de blé local ou importé,Tablespoon,150
2019,dakar,Farine de maïs,Boite De Tomate/Pot,8000
2019,dakar,Farine de maïs,Kg,
2019,dakar,Farine de maïs,Sachet,
2019,dakar,Farine de mil,Boite De Tomate/Pot,
2019,dakar,Farine de mil,Cornet,
2019,dakar,Farine de mil,Cup/Goblet,
2019,dakar,Farine de mil,Kg,600
2019,dakar,Farine de mil,Sachet,100
2019,dakar,Farines de manioc,Kg,3500
2019,dakar,Farines de manioc,Sachet,300
2019,dakar,Farines de manioc,Tas,250
2019,dakar,Feuilles d'oseille (bissap),Boite De Tomate/Pot,550
2019,dakar,Feuilles d'oseille (bissap),Bol,
2019,dakar,Feuilles d'oseille (bissap),Kg,700
2019,dakar,Feuilles d'oseille (bissap),Tas,50
2019,dakar,Feuilles de baobab (lalo),Boite De Tomate/Pot,
2019,dakar,Feuilles de baobab (lalo),Louche Traditionnelle,
2019,dakar,Feuilles de baobab (lalo),Sachet,50
2019,dakar,Feuilles de haricot/niébé,Boite De Tomate/Pot,300
2019,dakar,Feuilles de haricot/niébé,Sachet,150
2019,dakar,Feuilles de haricot/niébé,Tas,
2019,dakar,"Feuilles de manioc, feuilles de taro et autres feuilles",Boite De Tomate/Pot,
2019,dakar,"Feuilles de manioc, feuilles de taro et autres feuilles",Sachet,225
2019,dakar,"Feuilles de manioc, feuilles de taro et autres feuilles",Tas,87.5
2019,dakar,Feuilles de nébéday (moringa),Boite De Tomate/Pot,200
2019,dakar,Feuilles de nébéday (moringa),Sachet,100
2019,dakar,Feuilles de nébéday (moringa),Tas,50
2019,dakar,Fonio,Boite De Tomate/Pot,
2019,dakar,Fonio,Kg,1200
2019,dakar,Fonio,Sachet,1000
2019,dakar,Fromage,Boîte,800
2019,dakar,Fromage,Kg,5400
2019,dakar,Fromage,Morceau,300
2019,dakar,Fromage,Sachet,1100
2019,dakar,Fromage,Unit,100
2019,dakar,"Gari, tapioca",Sachet,100
2019,dakar,Gingembre,Kg,1200
2019,dakar,Gingembre,Sachet,100
2019,dakar,Gingembre,Tas,100
2019,dakar,Gingembre,Unit,100
2019,dakar,Gombo frais,Boite De Tomate/Pot,
2019,dakar,Gombo frais,Kg,800
2019,dakar,Gombo frais,Sachet,50
2019,dakar,Gombo frais,Tas,50
2019,dakar,Gombo frais,Unit,16.66666667
2019,dakar,Gombo sec,Boite De Tomate/Pot,
2019,dakar,Gombo sec,Cup/Goblet,
2019,dakar,Gombo sec,Kg,
2019,dakar,Gombo sec,Sachet,25
2019,dakar,Gâteaux,Morceau,3500
2019,dakar,Gâteaux,Paquet,10000
2019,dakar,Gâteaux,Sachet,
2019,dakar,Gâteaux,Unit,2000
2019,dakar,Haricot vert,Kg,400
2019,dakar,Haricot vert,Sachet,100
2019,dakar,Haricot vert,Tas,100
2019,dakar,Huile d'arachide raffinée,"12,5cl(Demi Walatt)",
2019,dakar,Huile d'arachide raffinée,Bouteille de 25cl,
2019,dakar,Huile d'arachide raffinée,Bouteille de 5 Litres,
2019,dakar,Huile d'arachide raffinée,Bouteilles,
2019,dakar,Huile d'arachide raffinée,Litre,648.1481481
2019,dakar,Huile d'arachide raffinée,Quart De Litre,250
2019,dakar,Huile d'arachide raffinée,Sachet,291.6666667
2019,dakar,"Huile d____arachide ""ségal""","12,5cl(Demi Walatt)",
2019,dakar,"Huile d____arachide ""ségal""",Bouteille de 25cl,
2019,dakar,"Huile d____arachide ""ségal""",Litre,200
2019,dakar,"Huile d____arachide ""ségal""",Quart De Litre,200
2019,dakar,Huile de coton,Litre,
2019,dakar,Huile de palme raffinée,"12,5cl(Demi Walatt)",
2019,dakar,Huile de palme raffinée,Bouteille de 25cl,
2019,dakar,Huile de palme raffinée,Litre,900
2019,dakar,Huile de palme raffinée,Quart De Litre,225
2019,dakar,Huile de palme rouge,"12,5cl(Demi Walatt)",300
2019,dakar,Huile de palme rouge,Boite De Tomate/Pot,
2019,dakar,Huile de palme rouge,Bouteille de 1 Litre,2000
2019,dakar,Huile de palme rouge,Bouteille de 50 cl,500
2019,dakar,Huile de palme rouge,Bouteilles,
2019,dakar,Huile de palme rouge,Cup/Goblet,
2019,dakar,Huile de palme rouge,Demi Litre,600
2019,dakar,Huile de palme rouge,Litre,1200
2019,dakar,Huile de palme rouge,Louche Traditionnelle,1350
2019,dakar,Huile de palme rouge,Quart De Litre,300
2019,dakar,Huile de palme rouge,Sachet,350
2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)","12,5cl(Demi Walatt)",100
2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Boite De Tomate/Pot,
2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 1 Litre,
2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 25cl,300
2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 5 Litres,
2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 50 cl,5500
2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteilles,
2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Demi Litre,525
2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Litre,1000
2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Quart De Litre,300
2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Sachet,297.9166565
2019,dakar,Igname,Kg,800
2019,dakar,Igname,Morceau,
2019,dakar,Igname,Unit,
2019,dakar,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 1L,1000
2019,dakar,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 25cl,100
2019,dakar,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 33cl,100
2019,dakar,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 50 cl,
2019,dakar,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Brique Carton,1000
2019,dakar,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Canette,300
2019,dakar,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Litre,1000
2019,dakar,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Sachet,100
2019,dakar,Jus en poudre,Sachet,175
2019,dakar,"Lait caillé, yaourt",Boite De Tomate/Pot,750
2019,dakar,"Lait caillé, yaourt",Bouteille de 1 Litre,
2019,dakar,"Lait caillé, yaourt",Bouteilles,
2019,dakar,"Lait caillé, yaourt",Cup/Goblet,250
2019,dakar,"Lait caillé, yaourt",Litre,750
2019,dakar,"Lait caillé, yaourt",Louche Traditionnelle,5500
2019,dakar,"Lait caillé, yaourt",Sachet,250
2019,dakar,"Lait caillé, yaourt",Seau,2525
2019,dakar,Lait concentré non-sucré,Bouteilles,350
2019,dakar,Lait concentré non-sucré,Boîte,475
2019,dakar,Lait concentré sucré,Boîte,1000
2019,dakar,Lait en poudre,Carton,
2019,dakar,Lait en poudre,Kg,2800
2019,dakar,Lait en poudre,Paquet,1500
2019,dakar,Lait en poudre,Sachet,100
2019,dakar,Lait en poudre,Tablespoon,1700
2019,dakar,Lait en poudre,Teaspoon,1500
2019,dakar,Lait et farines pour bébé,Boîte,2500
2019,dakar,Lait et farines pour bébé,Paquet,2500
2019,dakar,Lait et farines pour bébé,Sachet,250
2019,dakar,Lait et farines pour bébé,Tablespoon,2100
2019,dakar,Lait frais,Boite De Tomate/Pot,250
2019,dakar,Lait frais,Bouteille de 1 Litre,1325
2019,dakar,Lait frais,Bouteille de 50 cl,600
2019,dakar,Lait frais,Bouteilles,600
2019,dakar,Lait frais,Cup/Goblet,
2019,dakar,Lait frais,Demi Litre,700
2019,dakar,Lait frais,Litre,1100
2019,dakar,Lait frais,Quart De Litre,450
2019,dakar,Lait frais,Sachet,200
2019,dakar,Mangue,Kg,600
2019,dakar,Mangue,Sachet,500
2019,dakar,Mangue,Seau,1000
2019,dakar,Mangue,Unit,125
2019,dakar,Manioc,Kg,500
2019,dakar,Manioc,Morceau,100
2019,dakar,Manioc,Tas,300
2019,dakar,Manioc,Unit,100
2019,dakar,Mayonnaise,Pot,1000
2019,dakar,Mayonnaise,Sachet,100
2019,dakar,Mayonnaise,Seau,6000
2019,dakar,Mayonnaise,Tablespoon,850
2019,dakar,Mayonnaise,Teaspoon,1200
2019,dakar,Maïs en grain,Boite De Tomate/Pot,350
2019,dakar,Maïs en grain,Kg,275
2019,dakar,Maïs en grain,Paquet,400
2019,dakar,Maïs en grain,Sachet,200
2019,dakar,Maïs en épi,Tas,
2019,dakar,Maïs en épi,Unit,
2019,dakar,Miel,Boite De Tomate/Pot,
2019,dakar,Miel,Bouteille de 50 cl,
2019,dakar,Miel,Bouteilles,
2019,dakar,Miel,Kg,
2019,dakar,Miel,Litre,2000
2019,dakar,Miel,Sachet,
2019,dakar,Miel,Tablespoon,2000
2019,dakar,Mil,Boite De Tomate/Pot,250
2019,dakar,Mil,Kg,300
2019,dakar,Mil,Sachet,300
2019,dakar,Niébé/Haricots secs,Boite De Tomate/Pot,500
2019,dakar,Niébé/Haricots secs,Kg,900
2019,dakar,Niébé/Haricots secs,Sachet,100
2019,dakar,Niébé/Haricots secs,Teacup,
2019,dakar,Noix de cajou,Sachet,500
2019,dakar,Noix de coco,Morceau,
2019,dakar,Noix de coco,Sachet,
2019,dakar,Noix de coco,Unit,300
2019,dakar,Noix de cola,Kg,
2019,dakar,Noix de cola,Tas,
2019,dakar,Noix de cola,Unit,50
2019,dakar,Oeufs,Demi Tablette,1200
2019,dakar,Oeufs,Sachet,
2019,dakar,Oeufs,Tablette (30),2000
2019,dakar,Oeufs,Tas,250
2019,dakar,Oeufs,Unit,100
2019,dakar,Oignon frais,Filet (1 Kg),
2019,dakar,Oignon frais,Kg,350
2019,dakar,Oignon frais,Morceau,
2019,dakar,Oignon frais,Sac (25 Kg),
2019,dakar,Oignon frais,Sachet,100
2019,dakar,Oignon frais,Tas,100
2019,dakar,Oignon frais,Unit,50
2019,dakar,Orange,Kg,1000
2019,dakar,Orange,Sachet,500
2019,dakar,Orange,Tas,200
2019,dakar,Orange,Unit,200
2019,dakar,Pain moderne,Demi-Miche,75
2019,dakar,Pain moderne,Miche,150
2019,dakar,Pain moderne,Quart de Miche,50
2019,dakar,Pain moderne,Tiers de Miche,50
2019,dakar,Pain traditionnel,Demi-Miche,100
2019,dakar,Pain traditionnel,Miche,125
2019,dakar,"Pastèque, Melon",Kg,800
2019,dakar,"Pastèque, Melon",Tranche,100
2019,dakar,"Pastèque, Melon",Unit,700
2019,dakar,Patate douce,Kg,350
2019,dakar,Patate douce,Morceau,50
2019,dakar,Patate douce,Tas,250
2019,dakar,Patate douce,Unit,100
2019,dakar,Petit pois secs,Boite De Tomate/Pot,
2019,dakar,Petit pois secs,Boîte,
2019,dakar,Petit pois secs,Kg,700
2019,dakar,Petit pois secs,Sachet,275
2019,dakar,Petits pois conserve,Boite De Tomate/Pot,
2019,dakar,Petits pois conserve,Boîte,600
2019,dakar,Petits pois conserve,Sachet,
2019,dakar,Piment,Kg,3200
2019,dakar,Piment,Sachet,50
2019,dakar,Piment,Tas,100
2019,dakar,Piment,Unit,50
2019,dakar,Plantain,Kg,
2019,dakar,Plantain,Unit,
2019,dakar,Poisson frais thiof/seudd (baracouda),Kg,3000
2019,dakar,Poisson frais thiof/seudd (baracouda),Morceau,2500
2019,dakar,Poisson frais thiof/seudd (baracouda),Tas,500
2019,dakar,Poisson frais thiof/seudd (baracouda),Unit,2333.333333
2019,dakar,Poisson frais wass,Kg,
2019,dakar,Poisson frais wass,Tas,500
2019,dakar,Poisson frais wass,Unit,400
2019,dakar,Poisson frais yaboy ou obo (sardinelle),Kg,
2019,dakar,Poisson frais yaboy ou obo (sardinelle),Tas,500
2019,dakar,Poisson frais yaboy ou obo (sardinelle),Unit,200
2019,dakar,Poisson fumé kétiakh (sardinelle),Cornet,200
2019,dakar,Poisson fumé kétiakh (sardinelle),Kg,1000
2019,dakar,Poisson fumé kétiakh (sardinelle),Sachet,175
2019,dakar,Poisson fumé kétiakh (sardinelle),Tas,100
2019,dakar,Poisson fumé kétiakh (sardinelle),Unit,100
2019,dakar,"Poisson séché (tambadiang, kong, etc.)",Kg,2400
2019,dakar,"Poisson séché (tambadiang, kong, etc.)",Morceau,100
2019,dakar,"Poisson séché (tambadiang, kong, etc.)",Unit,100
2019,dakar,Poivron frais,Kg,500
2019,dakar,Poivron frais,Tas,100
2019,dakar,Poivron frais,Tranche,50
2019,dakar,Poivron frais,Unit,50
2019,dakar,Pomme de terre,Kg,400
2019,dakar,Pomme de terre,Tas,100
2019,dakar,Pomme de terre,Unit,218.75
2019,dakar,Poulet sur pied,Unit,3000
2019,dakar,Pâte d'arachide,Kg,950
2019,dakar,Pâte d'arachide,Sachet,200
2019,dakar,Pâte d'arachide,Tablespoon,5500
2019,dakar,Pâtes alimentaires,Boite De Tomate/Pot,
2019,dakar,Pâtes alimentaires,Kg,800
2019,dakar,Pâtes alimentaires,Paquet,300
2019,dakar,Pâtes alimentaires,Sachet,175
2019,dakar,Riz importé brisé,Boite De Tomate/Pot,16500
2019,dakar,Riz importé brisé,Kg,450
2019,dakar,Riz importé brisé,Sac (50 Kg),
2019,dakar,Riz importé entier,Boite De Tomate/Pot,11000
2019,dakar,Riz importé entier,Kg,500
2019,dakar,Riz local brisé,Boite De Tomate/Pot,9500
2019,dakar,Riz local brisé,Kg,6750
2019,dakar,Riz local brisé,Sac (50 Kg),
2019,dakar,Riz local brisé,Sachet,
2019,dakar,Riz local entier,Boite De Tomate/Pot,10125
2019,dakar,Riz local entier,Kg,7250
2019,dakar,"Salade (laitue, batavia, etc.)",Tas,200
2019,dakar,"Salade (laitue, batavia, etc.)",Unit,200
2019,dakar,Sel,Boite De Tomate/Pot,300
2019,dakar,Sel,Boîte,
2019,dakar,Sel,Kg,50
2019,dakar,Sel,Sac,
